,Unnamed: 0,movieId,title,genres,imdbId,tmdbId,poster,desciption
17035,17035,87164,Henri-Georges Clouzot's Inferno (L'enfer d'Henri-Georges Clouzot) (2009),Documentary,1433528,41504.0,https://image.tmdb.org/t/p/w500/m2r4RgTTDotGozJcxEOXxjTcmRs.jpg,"In 1964, Henri-Georges Clouzot's production of L'Enfer came to a halt. Despite huge expectations, major studio backing and an unlimited budget, after three weeks the production collapsed. This documentary presents Inferno's incredible expressionistic original rushes, screen tests, and on-location footage, whilst also reconstructing Clouzot's original vision, and shedding light on the ill-fated endeavor through interviews, dramatizations of unfilmed scenes, and Clouzot's own notes."
17036,17036,87166,Stolen (Stolen Lives) (2009),Crime|Drama|Mystery|Thriller,1139282,38850.0,https://image.tmdb.org/t/p/w500/sJzSflTDiGc4E641ex5ADyfdCQ8.jpg,"A detective becomes obsessed with solving a child's 50-year-old murder, uncovering striking similarities between the case and his son's disappearance."
17037,17037,87168,"Shine of Rainbows, A (2009)",Drama,1014774,37206.0,https://image.tmdb.org/t/p/w500/9FWxI20tzm9LuP3KT9cbmp5YN6Q.jpg,"An orphaned boy named Tomás is adopted by Maire O’Donnell to live on a whimsical Irish isle filled with new friends, secret caves and a lost baby pup seal stranded on the coast. But when Maire's reluctant husband Alec refuses to accept Tomás as his own son, the boy drifts down a fateful path of adventure and self-discovery, illuminating how rainbows can shine around - and within - us all."
17038,17038,87170,Zombie Girl: The Movie (2009),Documentary,1278480,83587.0,https://image.tmdb.org/t/p/w500/pMLFiHX5fPC1RND8M5j2A6VQLJB.jpg,"Emily Hagins is making a zombie movie. It's feature-length, it's bloody, and the zombies don't run. Just like it should be. But there's just one difference between her film and every other zombie movie you've ever seen. Emily is twelve."
17039,17039,87173,Fear of Flying (1999),Action|Thriller,192701,76171.0,https://image.tmdb.org/t/p/w500/kkAdGWjKLWikItwVknA927fN00w.jpg,A passenger of a hijacked airliner who happens to be an airplane engineer works to deactivate a chemical weapons bomb after the hijackers kill the pilot and threaten to kill all the passengers on the plane.
17040,17040,87179,"Sisters, The (1938)",Drama,30755,140995.0,https://image.tmdb.org/t/p/w500/1AfBGWRxMPKmlQnyVe3v2PW1FAT.jpg,Three daughters of a small down pharmacist undergo trials and tribulations in their problematic marriages between 1904 and 1908.
17041,17041,87181,"Double Hour, The (La doppia ora) (2009)",Crime|Drama|Mystery|Romance|Thriller,1379222,42571.0,https://image.tmdb.org/t/p/w500/jWDkXWafbvZ96FhhTp95fMYdmDs.jpg,A chambermaid and a former cop meet at a speed dating event and a romance develops. But during a romantic getaway things suddenly take a turn for the worse when her mysterious past is revealed.
17042,17042,87186,20 Seconds of Joy (2007),Documentary,1202339,45033.0,https://image.tmdb.org/t/p/w500/rv2nD53RAPPhRfqBGX9TmlyM75Z.jpg,"Traces the story of an extreme athlete, past and present; but also explores the psychology behind life, death, risk and the confrontation of fear."
17043,17043,87188,Happy Ever Afters (2009),Comedy,1324053,44223.0,https://image.tmdb.org/t/p/w500/qBn124rXH4bqtjMEaHdjeJ58Qwc.jpg,Two weddings collide when both receptions are held at one hotel.
17044,17044,87192,Attack the Block (2011),Action|Comedy|Sci-Fi,1478964,59678.0,https://image.tmdb.org/t/p/w500/wzCMnA6NDruLzgWeqMcLPDrGAdF.jpg,A teen gang in a South London housing estate must team up with the other residents to protect their neighbourhood from a terrifying alien invasion.
17045,17045,87194,"Way, The (2010)",Drama,1441912,59468.0,https://image.tmdb.org/t/p/w500/uaRfG7n92IiuYcKLl7LJo2gr6qO.jpg,"When his son dies while hiking the famed Camino de Santiago pilgrimage route in the Pyrenees, Tom flies to France to claim the remains. Looking for insights into his estranged child’s life, he decides to complete the 500-mile mountain trek to Spain. Tom soon joins up with other travelers and realizes they’re all searching for something."
17046,17046,87197,Let the Bullets Fly (2010),Action|Comedy,1533117,51533.0,https://image.tmdb.org/t/p/w500/pkwBO3XkQLhgb31vl5ZwmGC5meT.jpg,"When circumstances force an outlaw to impersonate a county governor and clean up a corrupt town, the Robin Hood figure finds himself in a showdown with the local godfather."
17047,17047,87205,"Tunnel, The (2011)",Drama|Horror|Thriller,1735485,46221.0,https://image.tmdb.org/t/p/w500/d9cWMXgqRYZhBqnf7UI4eaFTJsF.jpg,"In 2007, in the midst of the drought and water shortages, the NSW State government has unveiled plans to tap into and recycle millions of litres of water trapped in a network of abandoned train tunnels just beneath the heart of Sydney. However the government suddenly goes cold on the plan and it is not made public why. There is talk of homeless people who use the tunnel as shelter going missing, even though the government states that there are no homeless people in there. This, and the silence from the officials and ministers, leads a journalist, Natasha to begin an investigation into a government cover-up. She and her crew Pete (Producer), Steve (Cameraman) and Tangles (Sound Technichian) decide to investigate the story in the tunnel."
17048,17048,87207,Orwell Rolls in His Grave (2003),Documentary,410407,33203.0,https://image.tmdb.org/t/p/w500/rM8XHRNDITDCKtqoaqn8eyZYXtf.jpg,"Has America entered an Orwellian world of doublespeak where outright lies can pass for truth? The country's leading intellectuals discuss and examine the mix of businesses, politics and ideology that is the mainstream media."
17049,17049,87210,Wake (2009),Comedy|Drama|Romance,960097,37665.0,https://image.tmdb.org/t/p/w500/4QgPZpf8GIJOqzCqvIGvNyZxEU2.jpg,"When things get tough for offbeat Carys Reitman, she does what any emotionally isolated, modern girl would do - she goes to strangers' funerals..."
17050,17050,87216,Kings of the Sun (1963),Adventure|Drama|Thriller,57225,80027.0,https://image.tmdb.org/t/p/w500/asV0EzvJkrkioBgh8znV1NQWT9D.jpg,"In order to flee from powerful enemies, young Mayan king Balam leads his people north across the Gulf of Mexico to the coast of what will become the United States. They build a home in the new land but come into conflict with a tribe of Native Americans led by their chief, Black Eagle, while both Balam and Black Eagle fall in love the beautiful Mayan princess Ixchel."
17051,17051,87218,He Ran All the Way (1951),Crime|Drama|Film-Noir,43625,25738.0,https://image.tmdb.org/t/p/w500/rjeeFJdqE7JWBXPVXas3dDxrlTf.jpg,A crook on the run hides out in an innocent girl's apartment.
17052,17052,87220,Violent Saturday (1955),Crime|Drama,48790,39834.0,https://image.tmdb.org/t/p/w500/jnQPPp6WO0NqrrTlw7GZyBtVW0v.jpg,"Three men case a small town very carefully, with plans to rob the bank on the upcoming Saturday, which turns violent and deadly."
17053,17053,87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,1302011,49444.0,https://image.tmdb.org/t/p/w500/mtqqD00vB4PGRt20gWtGqFhrkd0.jpg,"Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past."
17054,17054,87225,"Burglars, The (Le casse) (1971)",Action|Crime|Thriller,68347,34184.0,https://image.tmdb.org/t/p/w500/qt3JVm7hhwESFFxuO5BlN3A6TfI.jpg,"In Athens a collection of emeralds is successfully stolen by a team of robbers, led by safe-cracker Azad. Things go smoothly until they miss the ship by which they planned their escape; a police chief pursues Azad while he waits for the next ship to set off."
17055,17055,87227,Gabriel Over the White House (1933),Drama|Fantasy|Romance,24044,100420.0,https://image.tmdb.org/t/p/w500/fZt8iHZerWqN54JuOWvX7pc8T3G.jpg,A political hack becomes President during the height of the Depression and undergoes a metamorphosis into an incorruptible statesman after a near-fatal accident.
17056,17056,87229,Lynch (2007),Documentary,1032207,44443.0,https://image.tmdb.org/t/p/w500/cG9k7y8jYm4UfUiyWnfhg9uIdr.jpg,Rare glimpse into the fascinating mind of one of cinema's greatest directors. Footage was gathered over a two year period and documents David Lynch's many creative interests as well as his passion for filmmaking. It’s “abstract trip” which reveals new aspects of the personality and the cinematographic vision of one of the exceptional authors of contemporary cinema. Personal portrait of David Lynch and his creative universe.
17057,17057,87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,1270798,49538.0,https://image.tmdb.org/t/p/w500/hNEokmUke0dazoBhttFN0o3L7Xv.jpg,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known."
17058,17058,87234,Submarine (2010),Comedy|Drama|Romance,1440292,49020.0,https://image.tmdb.org/t/p/w500/nbzXX3CYtKUBrPeMcG7PVoLQHXB.jpg,"15-year-old deep-thinking Welsh schoolboy Oliver Tate struggles to initiate and maintain a relationship with Jordana, his devilish, dark-haired classmate at their Swansea high school. As his parents' marriage begins to fall apart, similar problems arise in his relationship with Jordana."
17059,17059,87238,"Gods Must Be Crazy III, The (a.k.a. Crazy Safari) (Fei zhou he shang) (1992)",Comedy|Fantasy,101864,50507.0,https://image.tmdb.org/t/p/w500/bULIYu1m6h9aJfV3Odz6k1DbZzc.jpg,"Two guys, one of them a magician, are transporting an ancient chinese vampire who can only be controlled by a series of yellow tapes, and is the ancestor of the other guy. On the way, while flying over Africa, their plane stalls. And of all places, where do they land? That's right, in the village of the tribe of ""The Gods Must Be Crazy""."
17060,17060,87256,Tonight and Every Night (1945),Musical,38178,43497.0,https://image.tmdb.org/t/p/w500/b60KhVds1deRvKjA4PcLYATbuqt.jpg,An American girl falls for an RAF pilot while performing at a British music hall.
17061,17061,87258,The Thief (1952),Crime|Drama|Film-Noir,45230,38417.0,https://image.tmdb.org/t/p/w500/1jXvDY9pqIQu2Y986PoVFm2sDDj.jpg,"A chance accident causes a nuclear physicist, who's selling top secret material to the Russians, to fall under FBI scrutiny and go on the run."
17062,17062,87260,Raffles (1930),Adventure|Crime|Drama|Romance|Thriller,21281,104439.0,https://image.tmdb.org/t/p/w500/mOeP2d3JO1Q8bLgphb9zyEM3spG.jpg,"A distinguished English gentleman has a secret life--he is the notorious jewel thief the press has dubbed ""The Amateur Cracksman"". When he meets a woman and falls in love he decides to ""retire"" from that life, but an old friend comes to him with a predicament that entails him committing one last job."
17063,17063,87262,"Dark Angel, The (1935)",Drama|Romance,26264,120977.0,https://image.tmdb.org/t/p/w500/m3wi7lWEWVhbENCBOrEx7RnWqQl.jpg,"Kitty Vane, Alan Trent, and Gerald Shannon have been inseparable friends since childhood. Kitty has always known she would marry one of them, but has waited until the beginning of World War I before finally choosing Alan. Gerald graciously gives them his blessing. Then, Gerald and Alan go to war. Angered over a misunderstanding involving Alan and Kitty, Gerald sends Alan on a dangerous mission that will change all their lives forever."
17064,17064,87264,Brewster's Millions (1945),Comedy,37557,43489.0,https://image.tmdb.org/t/p/w500/kMQHIeoQYH0Bi5YWyhpMS2vTf0i.jpg,"Monty Brewster is a pennyless, former U.S. Army soldier back from World War II Europe who learns that he has inherited $8 million from a distant relative. But there's a catch: he must spend $1 million of that money in less than two months before his 30th birthday in order to inherit the rest."
17065,17065,87266,"Patent Leather Kid, The (1927)",Drama,18253,102541.0,https://image.tmdb.org/t/p/w500/cPdTFhQkGmOa5GrbVeAgsOTsFM5.jpg,"The Patent Leather Kid is a 1927 silent film which tells the story of a boxer who scoffs at fighting outside the ring... particularly for the United States once it enters World War I. Eventually, he is drafted, is shipped overseas, and performs a heroic act, which results in his being severely wounded."
17066,17066,87270,"Other Woman, The (2009)",Drama,1032825,52505.0,https://image.tmdb.org/t/p/w500/kKzKxip6Qezdw5pSR9ozib0RB2F.jpg,"Emilia, a law-school graduate, falls in love with her married boss, Jack. After Emilia marries Jack, her happiness turns unexpectedly to grief following the death of her infant daughter. Devastated, Emilia nonetheless carries on, attempting to forge a connection with her stepson William and to resist the interference of Jack's jealous ex-wife."
17067,17067,87279,Brotherhood  (2010),Crime|Drama|Thriller,1273241,25541.0,https://image.tmdb.org/t/p/w500/mzVg3nYnPJTbDOdihNS9nuoaCKh.jpg,"Former Danish servicemen Lars and Jimmy are thrown together while training in a neo-Nazi group. Moving from hostility through grudging admiration to friendship and finally passion, events take a darker turn when their illicit relationship is uncovered."
17068,17068,87279,Brotherhood  (2010),Crime|Drama|Thriller,1273241,25541.0,https://image.tmdb.org/t/p/w500/mzVg3nYnPJTbDOdihNS9nuoaCKh.jpg,"Former Danish servicemen Lars and Jimmy are thrown together while training in a neo-Nazi group. Moving from hostility through grudging admiration to friendship and finally passion, events take a darker turn when their illicit relationship is uncovered."
17069,17069,110058,Broderskab (Brotherhood) (2009),Drama,1327820,25541.0,https://image.tmdb.org/t/p/w500/mzVg3nYnPJTbDOdihNS9nuoaCKh.jpg,"Former Danish servicemen Lars and Jimmy are thrown together while training in a neo-Nazi group. Moving from hostility through grudging admiration to friendship and finally passion, events take a darker turn when their illicit relationship is uncovered."
17070,17070,110058,Broderskab (Brotherhood) (2009),Drama,1327820,25541.0,https://image.tmdb.org/t/p/w500/mzVg3nYnPJTbDOdihNS9nuoaCKh.jpg,"Former Danish servicemen Lars and Jimmy are thrown together while training in a neo-Nazi group. Moving from hostility through grudging admiration to friendship and finally passion, events take a darker turn when their illicit relationship is uncovered."
17071,17071,87287,American Grindhouse (2010),Documentary,1307861,70862.0,https://image.tmdb.org/t/p/w500/1vysYoEj5XFrfcSBrJyWQ4YeHks.jpg,This documentary explores the hidden history of the American Exploitation Film. The movie digs deep into this often overlooked category of U.S. cinema and unearths the shameless and occasionally shocking origins of this popular entertainment.
17072,17072,87290,Two Arabian Knights (1927),Adventure|Comedy|Romance,18515,102384.0,https://image.tmdb.org/t/p/w500/6SXSpSl2hVVW3rVWh3A1aUB2tYk.jpg,"During World War I, two American soldiers fight to escape the Germans while squabbling over a beautiful harem girl.  Preserved by the Academy Film Archive in partnership with University of Nevada, Las Vegas Foundation in 2016."
17073,17073,87294,Den enskilde medborgaren (2006),Comedy,756210,48996.0,https://image.tmdb.org/t/p/w500/858AE21oZPsjYeXDPHHSH8XvgnF.jpg,"Insurance Director Stig Roxby is worth a hundred times more than an ordinary high school teacher. But he doesn't think that's enough, but sees himself forced to work with four other director colleagues to lift the bonus cap to be even more valuable. After some complications, Stig Roxby realize the brutal truth: he has everything but the essentials..."
17074,17074,87296,Captive (Cautiva) (2004),Drama,362496,21616.0,https://image.tmdb.org/t/p/w500/iUZQQFp7Z1DcU9VDLFpcbSdaPMF.jpg,"Cristina's life is thrown into turmoil when she is suddenly escorted from her strict Catholic school in Buenos Aires and told that she is really Sofía Lombardi, the daughter of activists who disappeared in the '70s. Questioning everything she once thought true, Cristina embarks on a journey to find her true identity. Meeting others like herself, the young girl soon discovers the real-life horrors of Argentina's relatively recent past and the nightmare that claimed tens of thousands of lives during the country's ""dirty war."""
17075,17075,87298,Everything Must Go (2010),Comedy|Drama,1531663,45658.0,https://image.tmdb.org/t/p/w500/n4wMD3LHyo3nYZNWEOGLzgdyWjX.jpg,"When an alcoholic relapses, causing him to lose his wife and his job, he holds a yard sale on his front lawn in an attempt to start over. A new neighbor might be the key to his return to form."
17076,17076,87300,Eyes of the Mothman (2011),Documentary,810856,127818.0,https://image.tmdb.org/t/p/w500/rkLMErFp0ko2DHETLdFYLzge4x0.jpg,"In 1966 West Virginia, four friends encounter a tall, winged creature in the woods surrounding an abandoned dynamite factory."
17077,17077,87302,Red White & Blue (2010),Drama|Mystery|Romance,1465505,41827.0,https://image.tmdb.org/t/p/w500/vHgjbjJTMKK6gyjHFtX2xZe1Ayn.jpg,A woman attracts the attention of a psychotic former Army interrogator and an emotionally fragile young man caring for his ailing mother.
17078,17078,87304,Beginners (2010),Drama,1532503,55347.0,https://image.tmdb.org/t/p/w500/io2Tm89or3jO2pDtEAPEACx4wUe.jpg,"Oliver meets the irreverent and unpredictable Anna only months after his father Hal Fields has passed away. This new love floods Oliver with memories of his father, who, following the death of his wife of 44 years, came out of the closet at age 75 to live a full, energized, and wonderfully tumultuous gay life – which included a younger boyfriend."
17079,17079,87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,1650062,37686.0,https://image.tmdb.org/t/p/w500/sytFL6ALMAesKZoarlp7bIDKnns.jpg,"In 1979 Ohio, several youngsters are making a zombie movie with a Super-8 camera. In the midst of filming, the friends witness a horrifying train derailment and are lucky to escape with their lives. They soon discover that the catastrophe was no accident, as a series of unexplained events and disappearances soon follows. Deputy Jackson Lamb, the father of one of the kids, searches for the terrifying truth behind the crash."
17080,17080,87314,Lottery Ticket (2010),Comedy,979434,41382.0,https://image.tmdb.org/t/p/w500/6Eg93S0cMHLMFkeunqpmMkzs10A.jpg,Kevin Carson is a young man living in the projects who has to survive a three-day weekend after his opportunistic neighbors find out he's holding a winning lottery ticket worth $370 million
17081,17081,87320,"Oath, The (2010)",Documentary,1522857,52918.0,https://image.tmdb.org/t/p/w500/tBe3AFoj2usO9mSHNNTpp1t33aR.jpg,"Tells the story of two men, Abu Jandal and Salim Ahmed Hamdan, whose fateful encounter in 1996 set them on a course of events that led them to Afghanistan, Osama bin Laden, 9/11, Guantanamo, and the U.S. Supreme Court."
17082,17082,87322,Falling (a.k.a. Fallen) (2006),Drama,832347,79072.0,https://image.tmdb.org/t/p/w500/7suIuAneueeBSa4IM30xQ4y6act.jpg,"Five former high school friends reunite for an evening of fun, remembrance and sadness in this Altmanesque portrait of female friendship. A look at how youthful idealism turns into adult pragmatism, and how one can fight such changes, from the director of Free Radicals."
17083,17083,87325,Delbaran (2001),Drama,293082,43765.0,https://image.tmdb.org/t/p/w500/d7MGMcW2foIzA0csOmHCCu91N5d.jpg,"Acclaimed director Abolfazl Jalili offers a compassionate story of the young Afghan refugee who lives illegally in Iran. 14-year-old Kaim drifts to the Delbaran crossing on the Afghan-Iran border, where he finds work at a coffee shop frequented by truck drivers. He feels at home in this small oasis of friendliness, though the sounds of war can be heard in the background, violent bandits prowl the roads, and opium is everywhere. As we watch Kaim run from one task to another day after day, we soon realize that we are watching a boy who is being cheated out of his childhood."
17084,17084,87327,Camp de Thiaroye (1989),Drama|War,92716,103203.0,https://image.tmdb.org/t/p/w500/oKfFcrlQCTKaB6KU5VuJVt0yBc5.jpg,"A Senegalese platoon of soldiers from the French Free Army are returned from combat in France and held for a temporary time in a military encampment with barbed wire fences and guard towers in the desert. Among their numbers are Sergeant Diatta, the charismatic leader of the troop who was educated in Paris and has a French wife and child, and Pays, a Senegalese soldier left in a state of shock from the war and concentration camps and who can only speak in guttural screams and grunts."
17085,17085,87330,"Target Shoots First, The (2000)",Comedy|Drama,234854,123074.0,https://image.tmdb.org/t/p/w500/40U55lTIzIpWZkN3joblatizCl9.jpg,A recent grad struggles to maintain artistic and personal integrity as a production manager for Columbia House.
17086,17086,87332,"City Below, The (Unter dir die Stadt) (2010)",Drama,1616194,78400.0,https://image.tmdb.org/t/p/w500/pGipzKdiBhaIHeNc2H4fU4Fa9oO.jpg,"A man and a woman at an art exhibition share a fleeting moment of attraction, which neither can act upon. Days later, a chance second meeting leads to an innocent coffee and the two strangers – both married - toy with their unexplainable fascination for each other. Svenja is curious and finds herself in a hotel room with Roland, but she does not consummate an affair. A powerful executive at the large bank where Svenja's husband works, Roland is used to getting what he wants. He manipulates the transfer of her husband to Indonesia to replace a recently murdered bank manager. Unaware of Roland’s actions, Svenja now ceases to resist..."
17087,17087,87336,Playing 'In the Company of Men' (En jouant 'Dans la compagnie des hommes') (2003),Drama,353400,126108.0,https://image.tmdb.org/t/p/w500/yuv24cZRCIYz5kLBf5pyrZxI2Cv.jpg,"A troupe of actors rehearse a play. In the play-within-the-film, an ambitious son and his distant father fight for control of an armaments firm and are pushed to eventual destruction by dangerous outside forces and traitorous aides."
17088,17088,87354,Then I Sentenced Them All to Death (Atunci i-am condamnat pe toti la moarte) (1972),Drama|War,126449,246882.0,https://image.tmdb.org/t/p/w500/if3Vi9lj8tZbBa0oE3w5ok92jUc.jpg,"A young boy is adopted by a priest and his wife during the Nazi occupation of Romania during the Second World War. He  befriends the village idiot, who's despised by everyone else. When a German is killed in the last days of the war, the village is threatened with total destruction unless the murderer is handed over. The villagers decide to hand over the idiot."
17089,17089,87356,Pale Flower (Kawaita hana) (1964),Crime|Film-Noir|Thriller,56327,61475.0,https://image.tmdb.org/t/p/w500/xEB48waFBIx4WEySuOpk1vOFZ6E.jpg,"A gangster gets released from prison and has to cope with the recent shifts of power between the gangs, while taking care of a thrill-seeking young woman, who got in bad company while gambling."
17090,17090,87358,Santa Claus Has Blue Eyes (Le père Noël a les yeux bleus) (1969),Drama,60872,84823.0,https://image.tmdb.org/t/p/w500/OMF1gE9NISOiO3k43AX0bdvpVu.jpg,"Daniel needs some money to buy a duffle coat that is in fashion, so he agrees to work for a photographer by dressing up as Santa Claus. He discovers that it is much easier to meet girls when he is in his costume."
17091,17091,87360,It Felt Like a Kiss (2009),Documentary,1590078,34835.0,https://image.tmdb.org/t/p/w500/2HX5LilTMgJbaM3yJXioyX1GkLo.jpg,"The story of America's rise to power starting with 1959, using archival footage and US pop music to highlight the consequences to the rest of the world and in the peoples' minds."
17092,17092,87364,Interkosmos (2006),Drama,772173,114044.0,https://image.tmdb.org/t/p/w500/5PBf3Rmb7SYQyxd3IipaEJj0nHB.jpg,"Interkosmos is a musical documentary-style film about the East German space program-a program with the energy and creativity of the Soviet arts scene of the 1920s and a bit of the hippie sensibility from West Germany of the early 1970s. The story is about a failed space colonization mission called ""wundertüte"" and is told through narration, dialogue, letters, and period songs."
17093,17093,87366,After the Reconciliation (Après la réconciliation) (2000),Drama,264378,140007.0,https://image.tmdb.org/t/p/w500/fUCjz2qwMcpSjOBQbEhkVCtpwga.jpg,An elderly couple and a younger man and woman follow up failed seduction attempts with conversation about love and the meaning of life.
17094,17094,87368,Matinée (1977),Adventure|Comedy|Crime|Thriller,76374,222600.0,https://image.tmdb.org/t/p/w500/uQGdEB6pc8pD2Ocva5PSymgL1SG.jpg,"Jorge and Aarón, two young boys growing up in a quiet town often miss classes to go together to the cinema matinee. One day they are kidnapped by robbers while traveling in a truck. After the disintegration of the band, they begin to participate in the robberies until the adventure turns into something more sinister and dangerous."
17095,17095,87378,"Sixth of the World, A (Shestaya chast mira) (1926)",Documentary,17376,185579.0,https://image.tmdb.org/t/p/w500/5ZbljS3ZuvkuJxZaRdezjrYQ9cb.jpg,"Through the travelogue format, it depicts the multitude of Soviet peoples in remote areas of USSR and details the entirety of the wealth of the Soviet land. Focusing on cultural and economic diversity, the film is in fact a call for unification in order to build a ""complete socialist society""."
17096,17096,87383,Curly Top (1935),Children|Musical|Romance,26252,29877.0,https://image.tmdb.org/t/p/w500/86I2edVODRBQaUw2rZM2M9wvKuU.jpg,"Wealthy Edward Morgan becomes charmed with a curly-haired orphan and her pretty older sister Mary and arranges to adopt both under the alias of ""Mr. Jones"". As he spends more time with them, he soon finds himself falling in love with Mary."
17097,17097,87385,Envy (Kiskanmak) (2009),Drama,1512894,37523.0,https://image.tmdb.org/t/p/w500/ajOsceipC0Cw2Wwo3253wsNfSHz.jpg,"Seniha lives with her brother Halit and his wife Mükerrem. When Nüzhet, the handsome son of the richest family in town, sets his eyes on the married Mükerrem, she is at first disgusted with Nüzhet’s overt sexual innuendo. However, it isn’t long before Mükerrem yields to her lust and thus they embark on an affair. When Seniha finally reveals her sister-in-law’s un-virtuousness to her brother, Seniha has no idea what the consequences will be and how cruelly her destiny will change."
17098,17098,87387,Private (2004),Drama|War,420090,44104.0,https://image.tmdb.org/t/p/w500/9PmZS6wFtMtenNmEmAGMFjE5LAV.jpg,A Palestinian family is trapped inside a house commandeered by Israeli soldiers.
17099,17099,87390,"Very British Gangster, A (2007)",Crime|Documentary,924165,13137.0,https://image.tmdb.org/t/p/w500/y2YAox1eooEKxSP2WgEFJAUles7.jpg,"A documentary about one of Britain's most dangerous crime families and introduces us to its magnetic, larger-than-life leader, Dominic Noonan (aka Lattlay Fottfoy)."
17100,17100,87392,"Working Class Goes to Heaven, The (a.k.a. Lulu the Tool) (La classe operaia va in paradiso) (1971)",Drama,66919,56231.0,https://image.tmdb.org/t/p/w500/gulAszCUPjuBtDd6NudgLTBu3i5.jpg,"After losing a finger in a work accident, an Italian worker becomes increasingly involved in political and revolutionary groups."
17101,17101,87403,48 Shades (2006),Comedy|Drama,476519,47171.0,https://image.tmdb.org/t/p/w500/jQRelGvE7Sjigcndh8Bz1PE64xA.jpg,A teenager moves in with his 20-something Aunt to finish his final year at school and falls for her house-mate.
17102,17102,87405,Daydream Nation (2010),Drama|Romance,1581835,58446.0,https://image.tmdb.org/t/p/w500/iJps32sfwZvaaLyEYRf6Rdp7WN8.jpg,"Forced to move to a boring backwater town, a teenager embarks on affairs with a teacher and a stoner classmate."
17103,17103,87408,"Täältä tullaan, elämä! (1980)",Drama|Romance,81672,144560.0,https://image.tmdb.org/t/p/w500/9Ta4jxnDSaLVffdrJFc8WZMiEr3.jpg,"In the punk rock era of the late 1970s three restless teenagers, two boys and a girl, spend their time in and out of a special class for problem kids. Jussi seldom sees his parents at home, so he is free to indulge in petty crimes, pranks, and getting drunk with his friend Pete. Jussi falls in love with equally rebellious classmate Lissu (Aki Kaurismäki's favourite actress Kati Outinen in her debut role), but the lovers' plan to run away together fails dramatically."
17104,17104,87410,"Chosen One, The (2010)",Comedy|Drama,970926,44219.0,https://image.tmdb.org/t/p/w500/xbpXqLwOLBEiQ486JzIF0hlrYEJ.jpg,"Paul is an ordinary man who is at the end of his rope. He hates his job, his beautiful wife has left him, and his mother and gay, Buddhist-monk brother constantly remind him of his shortcomings. Although Paul doesn't know it yet, his life is about to change in a big way."
17105,17105,87413,Bernie (1996),Comedy|Drama,115658,19963.0,https://image.tmdb.org/t/p/w500/5OUzVXBXUH0IWP57bUDiITyHSCC.jpg,"Bernie, a 30 years old orphan, decides to leave his orphanage and find his parents. After an investigation, he meets Marion, a young heroin addict and falls in love with her. He believes that his family was victim of a plot and this is why they deserted him."
17106,17106,87415,Lucky Star (1929),Drama|Romance,20122,105981.0,https://image.tmdb.org/t/p/w500/Ae5D9BmePeILMyvMIqFSNdPZr0o.jpg,"Mary, a poor farm girl, meets Tim just as word comes that war has been declared. Tim enlists in the army and goes to the battlefields of Europe, where he is wounded and loses the use of his legs. Home again, Tim is visited by Mary, and they are powerfully attracted to each other; but his physical handicap prevents him from declaring his love for her. Deeper complications set in when Martin, Tim's former sergeant and a bully, takes a shine to Mary."
17107,17107,87417,Araya (1959),Documentary,51372,89688.0,https://image.tmdb.org/t/p/w500/npsnMBOI43PKlulTjRoTQ77DxYU.jpg,"""Araya"" is an old natural salt mine located in a peninsula in northeastern Venezuela which was still, by 1959, being exploited manually five hundred years after its discovery by the Spanish. In images, the life of the ""salineros"" and their archaic methods of work before their definite disappearance with the arrival of the industrial exploitation."
17108,17108,87420,"Danube Exodus, The (1998)",Documentary,403962,263532.0,https://image.tmdb.org/t/p/w500/ed1NzNjqts4qnI5YVL4j2Q0Qr0A.jpg,"In the travelogue ""The Danube Exodus,"" Forgács documents the Jewish exodus from Slovakia just before the beginning of World War II. In two boats, a group of nine hundred Slovak, Austrian Jews tried to reach the Black Sea via the river Danube, in order to get to Palestine from there. Forgács based his film on the amateur films of Captain Nándor Andrásovits, the captain of one of the boats. He filmed his passengers while they prayed, slept and even got married. At the end of this journey, it is clear that the boat will not return empty: a reverse exodus takes place, this time of repatriating Bessarabian Germans, fleeing to the Third Reich because of the Soviet invasion of Bessarabia"
17109,17109,87425,Vääpeli Körmy - Taisteluni (1994),Comedy,111648,55763.0,https://image.tmdb.org/t/p/w500/jQ06XEe85RvyhzxdiZKGRjRJyOU.jpg,"Relations between Sweden and Finland come to near breaking point. When further negotiations led by President Mara fail, Sergeant Körmy interferes in the course of events."
17110,17110,87430,Green Lantern (2011),Action|Adventure|Sci-Fi,1133985,44912.0,https://image.tmdb.org/t/p/w500/fj21HwUprqjjwTdkKC1XZurRSpV.jpg,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited."
